City_x,Country,CityCountry,City_y,osm_url,flag,geohash,drives_on,bounds,latitude,longitude
Muğla,Turkey,"Muğla, Turkey","Muğla, Turkey",https://www.openstreetmap.org/?mlat=37.16421&mlon=28.26243#map=17/37.16421/28.26243,🇹🇷,sws57js14mfrfvsdnzvk,right,"{'northeast': {'lat': 37.6017545, 'lng': 29.7932051}, 'southwest': {'lat': 36.2350456, 'lng': 27.118267}}",37.1642053,28.2624288
Kampala,Uganda,"Kampala, Uganda","Kampala, Uganda",https://www.openstreetmap.org/?mlat=0.31771&mlon=32.58135#map=17/0.31771/32.58135,🇺🇬,s8p1v3v4bd4k1ckkjdmq,left,"{'northeast': {'lat': 0.4057676, 'lng': 32.6687413}, 'southwest': {'lat': 0.2143567, 'lng': 32.5098753}}",0.3177137,32.5813539
Kharkiv,Ukraine,"Kharkiv, Ukraine","Kharkiv, Ukraine",https://www.openstreetmap.org/?mlat=49.99232&mlon=36.23101#map=17/49.99232/36.23101,🇺🇦,ubcu2kyd7gd96q8w27zd,right,"{'northeast': {'lat': 50.1047533, 'lng': 36.4554864}, 'southwest': {'lat': 49.8784822, 'lng': 36.1055541}}",49.9923181,36.2310146
Kyiv,Ukraine,"Kyiv, Ukraine","Kyiv, Ukraine",https://www.openstreetmap.org/?mlat=50.45003&mlon=30.52414#map=16/50.45003/30.52414,🇺🇦,u8vxn84uxzvsc0th01v0,right,"{'northeast': {'lat': 50.5908142, 'lng': 30.8263593}, 'southwest': {'lat': 50.2132422, 'lng': 30.2361453}}",50.4500336,30.5241361
Odesa,Ukraine,"Odesa, Ukraine","Odesa, Ukraine",https://www.openstreetmap.org/?mlat=46.48430&mlon=30.73229#map=17/46.48430/30.73229,🇺🇦,u8mb7q4wdnn8n5mezt28,right,"{'northeast': {'lat': 46.6291187, 'lng': 30.8313753}, 'southwest': {'lat': 46.3426662, 'lng': 30.6114013}}",46.4843023,30.7322878
Abu Dhabi,United Arab Emirates,"Abu Dhabi, United Arab Emirates","Abu Dhabi, United Arab Emirates",https://www.openstreetmap.org/?mlat=24.45384&mlon=54.37740#map=16/24.45384/54.37740,🇦🇪,thqej7smvm32byrp2d26,right,"{'northeast': {'lat': 24.601854, 'lng': 54.7659108}, 'southwest': {'lat': 24.2810331, 'lng': 54.2971553}}",24.4538352,54.3774014
Dubai,United Arab Emirates,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",https://www.openstreetmap.org/?mlat=25.26535&mlon=55.29249#map=17/25.26535/55.29249,🇦🇪,thrrdpqv26jcfzggphwx,right,"{'northeast': {'lat': 25.4253471, 'lng': 55.4524914}, 'southwest': {'lat': 25.1053471, 'lng': 55.1324914}}",25.2653471,55.2924914
Birmingham,United Kingdom,"Birmingham, United Kingdom","Birmingham, United Kingdom",https://www.openstreetmap.org/?mlat=52.47970&mlon=-1.90269#map=17/52.47970/-1.90269,🇬🇧,gcqds9ws2hfxtvwmvmtt,left,"{'northeast': {'lat': 52.6087058, 'lng': -1.7288417}, 'southwest': {'lat': 52.381053, 'lng': -2.0336486}}",52.4796992,-1.9026911
Edinburgh,United Kingdom,"Edinburgh, United Kingdom","Edinburgh, United Kingdom",https://www.openstreetmap.org/?mlat=55.95335&mlon=-3.18837#map=16/55.95335/-3.18837,🇬🇧,gcvwr3yrc7x7ed3k2ryf,left,"{'northeast': {'lat': 56.0040837, 'lng': -3.0749528}, 'southwest': {'lat': 55.8187919, 'lng': -3.4495326}}",55.9533456,-3.1883749
London,United Kingdom,"London, United Kingdom","London, United Kingdom",https://www.openstreetmap.org/?mlat=51.48933&mlon=-0.14406#map=17/51.48933/-0.14406,🇬🇧,gcpuutr5572wpv1kn1pu,left,"{'northeast': {'lat': 51.6918741, 'lng': 0.3340155}, 'southwest': {'lat': 51.2867601, 'lng': -0.5103751}}",51.4893335,-0.1440551
Albuquerque,United States,"Albuquerque, United States","Albuquerque, United States",https://www.openstreetmap.org/?mlat=35.08410&mlon=-106.65099#map=17/35.08410/-106.65099,🇺🇸,9whpt4g5eyvsy0e3g00f,right,"{'northeast': {'lat': 35.218203, 'lng': -106.4706258}, 'southwest': {'lat': 34.9470871, 'lng': -106.8821501}}",35.0841034,-106.650985
Atlanta,United States,"Atlanta, United States","Atlanta, United States",https://www.openstreetmap.org/?mlat=33.74899&mlon=-84.39026#map=17/33.74899/-84.39026,🇺🇸,djgzzxufhk4j3jz64rv3,right,"{'northeast': {'lat': 33.886823, 'lng': -84.28956}, 'southwest': {'lat': 33.647808, 'lng': -84.551068}}",33.7489924,-84.3902644
Austin,United States,"Austin, United States","Austin, United States",https://www.openstreetmap.org/?mlat=30.27113&mlon=-97.74370#map=17/30.27113/-97.74370,🇺🇸,9v6kpy9nner5ub2qjztd,right,"{'northeast': {'lat': 30.5166255, 'lng': -97.5605288}, 'southwest': {'lat': 30.0985133, 'lng': -97.9367663}}",30.2711286,-97.7436995
Baltimore,United States,"Baltimore, United States","Baltimore, United States",https://www.openstreetmap.org/?mlat=39.29088&mlon=-76.61076#map=17/39.29088/-76.61076,🇺🇸,dqcx88ttzzjwnw2e6s3y,right,"{'northeast': {'lat': 39.3719992, 'lng': -76.5296757}, 'southwest': {'lat': 39.1972328, 'lng': -76.7112977}}",39.2908816,-76.610759
Boston,United States,"Boston, United States","Boston, United States",https://www.openstreetmap.org/?mlat=42.35543&mlon=-71.06051#map=17/42.35543/-71.06051,🇺🇸,drt2yyx66149f24339jz,right,"{'northeast': {'lat': 42.3969775, 'lng': -70.8044881}, 'southwest': {'lat': 42.2279112, 'lng': -71.1912442}}",42.3554334,-71.060511
Charlotte,United States,"Charlotte, United States","Charlotte, United States",https://www.openstreetmap.org/?mlat=35.22721&mlon=-80.84308#map=16/35.22721/-80.84308,🇺🇸,dnq82kgv7eskt3jmw80s,right,"{'northeast': {'lat': 35.4002508, 'lng': -80.6348755}, 'southwest': {'lat': 35.0105195, 'lng': -81.009554}}",35.2272086,-80.8430827
Chicago,United States,"Chicago, United States","Chicago, United States",https://www.openstreetmap.org/?mlat=41.87556&mlon=-87.62442#map=16/41.87556/-87.62442,🇺🇸,dp3wnp1yffryynfdt8p8,right,"{'northeast': {'lat': 42.0230396, 'lng': -87.5240812}, 'southwest': {'lat': 41.644531, 'lng': -87.9400876}}",41.8755616,-87.6244212
Columbus,United States,"Columbus, United States","Columbus, United States",https://www.openstreetmap.org/?mlat=39.96226&mlon=-83.00071#map=17/39.96226/-83.00071,🇺🇸,dphgr6btp35wbnqsmyjb,right,"{'northeast': {'lat': 40.1573082, 'lng': -82.7713119}, 'southwest': {'lat': 39.8086936, 'lng': -83.2101797}}",39.9622601,-83.0007065
Dallas,United States,"Dallas, United States","Dallas, United States",https://www.openstreetmap.org/?mlat=32.77627&mlon=-96.79686#map=16/32.77627/-96.79686,🇺🇸,9vg4mqdxtgbvth4rwcmu,right,"{'northeast': {'lat': 33.0239366, 'lng': -96.4636317}, 'southwest': {'lat': 32.613216, 'lng': -97.000482}}",32.7762719,-96.7968559
Denver,United States,"Denver, United States","Denver, United States",https://www.openstreetmap.org/?mlat=39.73924&mlon=-104.98486#map=16/39.73924/-104.98486,🇺🇸,9xj65423g6t4c2m2d38h,right,"{'northeast': {'lat': 39.9142087, 'lng': -104.5996997}, 'southwest': {'lat': 39.6143008, 'lng': -105.1098845}}",39.7392364,-104.984862
Detroit,United States,"Detroit, United States","Detroit, United States",https://www.openstreetmap.org/?mlat=42.33155&mlon=-83.04664#map=17/42.33155/-83.04664,🇺🇸,dpsby4pr1j0c14cedjw7,right,"{'northeast': {'lat': 42.4503959, 'lng': -82.9104391}, 'southwest': {'lat': 42.255192, 'lng': -83.287959}}",42.3315509,-83.0466403
El Paso,United States,"El Paso, United States","El Paso, United States",https://www.openstreetmap.org/?mlat=31.76012&mlon=-106.48704#map=17/31.76012/-106.48704,🇺🇸,9tsk8vf804g9uwuk9mpy,right,"{'northeast': {'lat': 32.001484, 'lng': -106.1991528}, 'southwest': {'lat': 31.6222161, 'lng': -106.6357782}}",31.7601164,-106.4870404
Fort Worth,United States,"Fort Worth, United States","Fort Worth, United States",https://www.openstreetmap.org/?mlat=32.75318&mlon=-97.33275#map=17/32.75318/-97.33275,🇺🇸,9vff34s3ndsr5w52pss0,right,"{'northeast': {'lat': 33.049529, 'lng': -97.0335808}, 'southwest': {'lat': 32.551584, 'lng': -97.592388}}",32.753177,-97.3327459
Fresno,United States,"Fresno, United States","Fresno, United States",https://www.openstreetmap.org/?mlat=36.73944&mlon=-119.78483#map=16/36.73944/-119.78483,🇺🇸,9qdc40pqg0mh9x8t9x8v,right,"{'northeast': {'lat': 36.908905, 'lng': -119.654997}, 'southwest': {'lat': 36.662162, 'lng': -119.934397}}",36.7394421,-119.78483
Honolulu,United States,"Honolulu, United States","Honolulu, United States",https://www.openstreetmap.org/?mlat=21.30455&mlon=-157.85568#map=16/21.30455/-157.85568,🇺🇸,87z9pym5bpkv04dnukmx,right,"{'northeast': {'lat': 21.464547, 'lng': -157.695676}, 'southwest': {'lat': 21.144547, 'lng': -158.015676}}",21.304547,-157.855676
Houston,United States,"Houston, United States","Houston, United States",https://www.openstreetmap.org/?mlat=29.75894&mlon=-95.36770#map=16/29.75894/-95.36770,🇺🇸,9vk1mc7q7s4tp0tdp136,right,"{'northeast': {'lat': 30.1103506, 'lng': -95.0120525}, 'southwest': {'lat': 29.5370705, 'lng': -95.9097419}}",29.7589382,-95.3676974
Indianapolis,United States,"Indianapolis, United States","Indianapolis, United States",https://www.openstreetmap.org/?mlat=39.76833&mlon=-86.15835#map=16/39.76833/-86.15835,🇺🇸,dp4dprt7kfteqdxy8t0w,right,"{'northeast': {'lat': 39.9275253, 'lng': -85.9380401}, 'southwest': {'lat': 39.6321626, 'lng': -86.3281207}}",39.7683331,-86.1583502
Jacksonville,United States,"Jacksonville, United States","Jacksonville, United States",https://www.openstreetmap.org/?mlat=30.33218&mlon=-81.65565#map=16/30.33218/-81.65565,🇺🇸,djmutcu1v2vs4wfp8vj5,right,"{'northeast': {'lat': 30.5862095, 'lng': -81.316712}, 'southwest': {'lat': 30.103748, 'lng': -82.0493895}}",30.3321838,-81.655651
Kansas City,United States,"Kansas City, United States","Kansas City, United States",https://www.openstreetmap.org/?mlat=39.10010&mlon=-94.57814#map=17/39.10010/-94.57814,🇺🇸,9yuwrvfq9ef5qqkwqyxv,right,"{'northeast': {'lat': 39.356662, 'lng': -94.385522}, 'southwest': {'lat': 38.827176, 'lng': -94.765917}}",39.100105,-94.5781416
Las Vegas,United States,"Las Vegas, United States","Las Vegas, United States",https://www.openstreetmap.org/?mlat=36.16726&mlon=-115.14852#map=17/36.16726/-115.14852,🇺🇸,9qqjg8p3t15m4ekucurr,right,"{'northeast': {'lat': 36.3808406, 'lng': -115.062066}, 'southwest': {'lat': 36.129554, 'lng': -115.4242845}}",36.1672559,-115.148516
Los Angeles,United States,"Los Angeles, United States","Los Angeles, United States",https://www.openstreetmap.org/?mlat=34.05369&mlon=-118.24277#map=17/34.05369/-118.24277,🇺🇸,9q5ctr61pu56cc11s98x,right,"{'northeast': {'lat': 34.337306, 'lng': -118.1552983}, 'southwest': {'lat': 33.659541, 'lng': -118.6681798}}",34.0536909,-118.242766
Louisville,United States,"Louisville, United States","Louisville, United States",https://www.openstreetmap.org/?mlat=38.25424&mlon=-85.75941#map=16/38.25424/-85.75941,🇺🇸,dng187zzhfxrf7c12p7b,right,"{'northeast': {'lat': 38.3801391, 'lng': -85.4051}, 'southwest': {'lat': 37.9971, 'lng': -85.9470644}}",38.2542376,-85.759407
Memphis,United States,"Memphis, United States","Memphis, United States",https://www.openstreetmap.org/?mlat=35.14602&mlon=-90.05176#map=17/35.14602/-90.05176,🇺🇸,9ypzyy4k3vfhgsguk3xx,right,"{'northeast': {'lat': 35.263879, 'lng': -89.637089}, 'southwest': {'lat': 34.9941528, 'lng': -90.308366}}",35.1460249,-90.0517638
Mesa,United States,"Mesa, United States","Mesa, United States",https://www.openstreetmap.org/?mlat=33.41510&mlon=-111.83146#map=17/33.41510/-111.83146,🇺🇸,9tbqp5nc44pq9j3fwpc0,right,"{'northeast': {'lat': 33.513376, 'lng': -111.5805913}, 'southwest': {'lat': 33.277624, 'lng': -111.8944023}}",33.4151005,-111.831455
Miami,United States,"Miami, United States","Miami, United States",https://www.openstreetmap.org/?mlat=25.77417&mlon=-80.19362#map=17/25.77417/-80.19362,🇺🇸,dhwfxhhc3nnct0f0v479,right,"{'northeast': {'lat': 25.8557827, 'lng': -80.139157}, 'southwest': {'lat': 25.7090517, 'lng': -80.31976}}",25.7741728,-80.19362
